month,snb_target_lower,snb_target_upper,libor_3m_chf,snb_policy_rate,confederation_5y,confederation_8y,confederation_10y,confederation_bonds,cantons,mortgage_bond_institutions,commercial_banks,other_banks,AAA,AA,A,workers_short_time,registered_unemployed_total,registered_unemployed_sa,jobless_rate_total,jobless_rate_sa,job_vacancies_total,job_vacancies_sa,registered_job_seekers,labour_force,snb_core_inflation_trimmed_mean1,sfso_core_inflation_12,sfso_core_inflation_23,sfso_inflation_according_to_the_national_consumer_price_index,apartments_fso,apartments_fahrländer,apartments_iazi,apartments_wuest_asking,apartments_wuest_transaction,houses_fso,houses_fahrländer,houses_iazi,houses_wuest_asking,houses_wuest_transaction,apartment_buildings_fahrländer,apartment_buildings_iazi,apartment_buildings_wuest_transaction,single_family_houses_wuest_asking,commercial_office_wuest_asking,commercial_retail_wuest_asking,commercial_industrial_wuest_asking,agriculture_forestry_fishing,mining_quarrying,manufacturing_total,manufacturing_chemicals_pharmaceuticals,manufacturing_other,electricity_gas_steam,water_waste,construction,trade_total,retail_trade,transportation_storage,accommodation_food,information_communication,financial_insurance_total,financial_activities,insurance_activities,real_estate_professional_technical,public_administration,education,health_social_work,arts_entertainment_recreation,other_service_activities,households_as_employers,taxes_products,subsidies_products,gdp
2000-01-01,1.25,2.25,1.842857142857143,NA,3.1516,3.519,3.7236,3.519,NA,3.745,NA,NA,NA,NA,NA,4722,92631,79569.59757244233,2.346878176472794,2.015957423038589,12076,17065.9248535575,152261,3946988,1.039908,NA,NA,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1282.41332910947,202.02416279489,19819.0385568865,2409.26330324554,19630.0159462654,4216.12273397672,398.717085516816,7022.91095605647,15939.5175330951,4482.05092397506,5931.88584345809,3857.80699038233,5141.0920525688,11072.2307098839,6545.78930991198,3132.93348200484,24687.1365269834,9151.30803351806,6595.89657240363,7063.10114652775,884.824767046292,1959.18837909394,440.086715580284,6630.31501190601,-2482.19585900488,127034.100262115
2000-02-01,1.7023809523809523,2.7023809523809526,2.3392861904761904,NA,3.3343809523809522,3.573714285714286,3.7325238095238094,3.573714285714286,NA,3.8562,NA,NA,NA,NA,NA,2832,88702,77363.43409345418,2.2473339163939694,1.9600625614634293,14394,17170.8177016367,148127,3946988,0.966604,NA,NA,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-03-01,1.9782608695652173,2.9782608695652173,2.586594347826087,NA,3.4919565217391306,3.7617391304347825,3.919739130434783,3.7617391304347825,NA,4.0436,NA,NA,NA,NA,NA,1864,81548,74968.26617114025,2.0660817818549235,1.8993791258331731,15008,17302.6922664842,140225,3946988,0.917642,NA,NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-04-01,2.5,3.5,2.9253705555555554,NA,3.6382777777777777,3.8113888888888887,3.9325555555555556,3.8113888888888887,NA,4.1756,NA,NA,NA,NA,NA,1392,75642,73538.73788760128,1.9164486945488561,1.8631609188475182,14505,17408.5491874979,132761,3946988,0.921364,NA,NA,1.4,NA,101.68358236710861,102.43306525501374,100.42294116556975,99.4901553297268,NA,99.88860084425524,103.395421032208,101.63801098675273,100.115031808501,NA,86.37330901352789,NA,99.94632102352286,101.78320305591436,103.23935504516865,99.0039595511144,1289.52844423629,195.495051866058,19663.4254906245,2368.95243423696,19521.0747296931,4287.55276335829,395.698697090273,6911.16066999659,16091.8369228509,4515.57006267593,5961.9815833093,3964.43897529555,5398.00822663444,10883.031812552,6258.08681877488,3184.53099150365,24621.080654365,9212.87279721539,6546.13360333168,7193.36473040566,904.433912965572,1962.51750087006,441.1729806678,6672.44655591391,-2490.26818425577,127272.046557513
2000-05-01,2.5,3.5,3.127953636363636,NA,3.8525,4.012363636363636,4.122045454545455,4.012363636363636,NA,4.349666666666667,NA,NA,NA,NA,NA,813,69788,71615.65036797879,1.7681330675441629,1.8144380060942364,15724,17447.5316036177,125283,3946988,1.07509,NA,NA,1.6,NA,101.82176241836149,103.42647274338204,101.13080313207703,99.40208751769077,NA,100.35214699231598,103.03402457069512,101.88048082209586,100.53333243761803,NA,86.59629624061908,NA,100.20244400192165,102.53006931459099,103.55089879583895,99.28217254360504,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-06-01,2.772727272727273,3.772727272727273,3.3320835,NA,3.8342,3.94025,4.0293,3.94025,NA,4.3536,NA,NA,NA,NA,NA,1529,65962,71098.52104467995,1.67119839229306,1.8013361338995697,15620,17446.2580842303,119828,3946988,1.067321,NA,NA,1.8,NA,101.9645484713228,104.45299381469594,101.86226049746789,99.31108411192022,NA,100.8311446786454,102.66058156046516,102.13103298528378,100.96557642103897,NA,86.82671637527999,NA,100.46710441293374,103.3018311152235,103.87282733819826,99.56965930251204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-07-01,3,4,3.4280947619047617,NA,3.7523333333333335,3.8382380952380952,3.9142380952380953,3.8382380952380952,NA,4.2088,NA,NA,NA,NA,NA,355,65140,70393.68181305393,1.6503723852213386,1.7834784856972947,13463,17379.7468348607,116250,3946988,1.082322,NA,NA,1.9,NA,102.10272852257567,105.44640130306423,102.57012246397517,99.2230162998842,NA,101.29469082670614,102.29918509895228,102.37350282062691,101.383877050156,NA,87.04970360237118,NA,100.72322739133253,104.04869737390013,104.18437108886856,99.84787229500267,1284.32465505534,195.004320839682,19900.1688919382,2420.72723151057,19706.9899342089,4022.5103314704,397.789033652505,6916.28114030136,16305.2893400034,4562.18341716621,6030.43220107923,3929.63323851272,5476.74761850194,11035.7058605883,6310.11774235327,3228.61005816954,24664.2089025335,9252.21875439468,6530.81380503037,7303.12769296769,894.379563123849,1969.41606278909,442.710097706414,6715.78249578891,-2514.34335609948,128106.393949803
2000-08-01,3,4,3.4382577272727275,NA,3.771272727272727,3.8507272727272728,3.923590909090909,3.8507272727272728,NA,4.1484000000000005,NA,NA,NA,NA,NA,207,63708,68926.2104836922,1.6140915553834976,1.7462989622388565,13071,17278.2562480198,112612,3946988,0.84159,NA,NA,1.1,NA,101.35107487138698,106.17705119750009,102.40016500747426,97.77602373800781,NA,101.0137018064937,101.877499114238,102.35635166124283,101.30534333139282,NA,87.45175690768386,NA,100.93939623709744,104.52868765313464,102.15763903368698,101.23732257903252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-09-01,3,4,3.4578571428571427,NA,3.695190476190476,3.809761904761905,3.8887619047619046,3.809761904761905,NA,4.1144,NA,NA,NA,NA,NA,224,62329,67664.51946852221,1.5791535216220571,1.7143330425256478,13059,17231.6883295481,110089,3946988,0.780241,NA,NA,1.4,NA,100.59942122019831,106.90770109193596,102.23020755097335,96.32903117613142,NA,100.73271278628125,101.45581312952372,102.33920050185874,101.22680961262964,NA,87.85381021299655,NA,101.15556508286237,105.00867793236915,100.13090697850538,102.62677286306236,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-10-01,3,4,3.5265145454545452,NA,3.6330454545454547,3.7778636363636364,3.8711818181818183,3.7778636363636364,NA,4.1321666666666665,NA,NA,NA,NA,NA,900,62953,65736.21058572092,1.5949630452385466,1.665477842489537,12296,17287.9830773807,109806,3946988,0.808773,NA,NA,1.3,NA,99.87201446098345,107.61478163493841,102.06573259306924,94.9287157936704,NA,100.46078792801114,101.0477299185099,102.3226026056806,101.150809239633,NA,88.24289405684753,NA,101.36476074005422,105.473184654209,98.16955337671675,103.97140217018801,1258.17013751728,200.41697208687,20715.6087185938,2510.27085420792,20534.8949855476,4335.68084140208,395.210093315499,6940.49169788117,16447.769587823,4611.97059562282,5993.5725853253,3894.8339137876,5549.24975675017,11063.4837647989,6286.11813023497,3265.56205592717,24962.2579218661,9322.16115085249,6522.36600696433,7408.334597071,923.381428044298,1966.95464397238,444.829724026301,6784.90717415081,-2551.47483547747,129940.347110816
2000-11-01,3,4,3.5116663636363636,NA,3.6205454545454545,3.752136363636364,3.8395454545454544,3.752136363636364,NA,4.0822,NA,NA,NA,NA,NA,344,65721,63345.70592737003,1.6650924705116914,1.6049125542659373,12159,17351.383746546,112616,3946988,1.377705,NA,NA,1.9,NA,100.33304057334887,106.90814370886429,102.65966704547444,96.19024498008358,NA,101.15127772168964,102.2376035497967,102.3618452945748,101.34109936425158,NA,86.8421096109492,NA,101.55692157737325,106.23496342906562,98.4668465768046,102.0693168371818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2000-12-01,3,4,3.415965263157895,NA,3.421842105263158,3.569315789473684,3.6707894736842106,3.569315789473684,3.75,3.8824,3.906,4.149,3.631,3.802,3.962,443,69724,61438.787170641626,1.7665115779424714,1.556599289651796,10817,17343.6196144719,115732,3946988,1.374322,NA,NA,1.5,NA,100.77919487563797,106.22430055459901,103.23444232199559,97.41107967661243,NA,101.81949365105592,103.38909416071941,102.39982209027886,101.52525109775343,NA,85.48651176007982,NA,101.74288367800456,106.97216869505588,98.7545496736638,100.22858909556288,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-01-01,3,4,3.401904761904762,NA,3.190142857142857,3.367047619047619,3.495,3.367047619047619,3.6149999999999998,3.6321666666666665,3.7368333333333332,4.004,3.551,3.692833333333333,3.8281666666666667,845,72295,59605.446505389926,1.8316498555354106,1.510150183010182,12465,17239.8113893966,116770,3946988,1.41961,NA,NA,1.3,NA,101.24022098800339,105.51766262852489,103.82837677440078,98.6726088630256,NA,102.50998344473442,104.57896779200621,102.43906477917307,101.715541222372,NA,84.08572731418148,NA,101.93504451532358,107.7339474699125,99.05184287375165,98.32650376255667,1200.51421454331,198.557382132049,21095.4581400122,2684.16794005918,20653.9962407595,4383.30202820085,398.550319461297,6871.64118009102,16527.9481179231,4701.79319782471,5940.06020454514,4045.39949300177,5633.39389043857,10282.2471617501,5546.22553030458,3295.58970099482,25456.629273803,9444.94541358423,6496.05755032169,7643.98493434889,964.505570664104,1978.56519699874,447.611461741911,6719.64016865388,-2610.5952589127,130012.398021338
2001-02-01,3,4,3.4782075,NA,3.18725,3.34525,3.4788,3.34525,3.595,3.6224,3.723,3.9903999999999997,3.5582,3.6842,3.8118,1101,69766,58886.22481231685,1.7675756804935814,1.491928144000358,14155,17056.2682110982,114575,3946988,1.472423,NA,NA,0.8,NA,101.55667908389407,105.65090999581481,104.05490155083083,98.71825200390707,NA,102.17381868660634,105.05680593282456,102.79405692807177,101.44081400464178,NA,83.88416003783081,NA,101.96077322741981,107.51266176949306,98.28183304094172,98.11375791456081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-03-01,2.9204545454545454,3.9204545454545454,3.4104550000000002,NA,3.0708636363636366,3.2332727272727273,3.3683181818181818,3.2332727272727273,3.5546,3.5698,3.6616,3.9656,3.4936,3.621,3.7344,1477,65625,59806.205369624,1.6626602361091547,1.5152365644289771,14559,16822.5965249735,110115,3946988,1.291766,NA,NA,1,NA,101.84251220276309,105.77126245659281,104.25950457470314,98.75947806663874,NA,101.87018600184548,105.48840167291857,103.11469499804478,101.19267329185321,NA,83.7020992720947,NA,101.98401206415188,107.31279081427553,97.58634028872628,97.9216003744355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-04-01,2.75,3.75,3.2490357894736843,NA,3.1210526315789475,3.267894736842105,3.3994736842105264,3.267894736842105,3.5706,3.606,3.6874000000000002,4.0506,3.5408,3.6676,3.7784,996,63032,60815.16215017705,1.5969645714656342,1.5407992664324557,14037,16553.4390944155,105857,3946988,1.525892,NA,NA,1.2,NA,102.15897029865377,105.90450982388273,104.4860293511332,98.8051212075202,NA,101.5340212437174,105.96623981373692,103.46968714694349,100.917946074123,NA,83.50053199574403,NA,102.00974077624811,107.0915051138561,96.81633045591634,97.70885452643964,1173.3375141049,197.575208590635,21353.7207542023,2800.86587359122,20738.1197417787,4416.73399408792,402.829227952965,6890.59574606256,16691.6628049644,4778.08849424425,5923.96620422066,3968.78821163717,5684.57879839292,10253.9386488983,5537.15828301278,3301.24588391854,25824.1596425292,9375.50973642932,6550.94780915378,7604.70944242433,928.922242503827,1996.54881827316,449.911656911329,6704.64530088123,-2669.58954640228,130593.048855594
2001-05-01,2.75,3.75,3.167499,NA,3.196761904761905,3.3657142857142857,3.500952380952381,3.3657142857142857,3.6605714285714286,3.692285714285714,3.766857142857143,4.093357142857143,3.6380714285714286,3.7398571428571428,3.892,1536,61097,62961.516270773885,1.5479398467895014,1.5951788115589378,14195,16213.9723612041,102990,3946988,1.784158,1.6,1.7,1.8,NA,102.49054919883328,105.94813920681781,105.31710458893401,98.67726784186166,NA,101.8324495041167,107.0152490117566,103.52396391586879,100.98776010264167,NA,83.17732579018488,NA,102.1561768523161,107.41222427096764,97.04711296913173,99.18508481308542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-06-01,2.75,3.75,3.200833,NA,3.15375,3.29855,3.4224,3.29855,3.6012,3.60835,3.6934,4.02265,3.5698,3.6749,3.8337499999999998,1429,59176,64681.71991641995,1.4992698229637385,1.6387615041246628,13611,15823.2302848614,100812,3946988,1.704203,1.5,1.7,1.6,NA,102.83318072901876,105.99322290251742,106.17588233466152,98.54515269734785,NA,102.14082537319598,108.0992251830436,103.58004991042492,101.05990126544432,NA,82.84334604444042,NA,102.30749413091966,107.74363406664958,97.28558823278762,100.71052277595275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-07-01,2.75,3.75,3.2230304545454547,NA,3.1671363636363634,3.305909090909091,3.419636363636364,3.305909090909091,3.6161363636363637,3.6316818181818182,3.693363636363636,4.046954545454545,3.620772727272727,3.7196818181818183,3.8837727272727274,1183,60166,65664.63344151186,1.5243522402398992,1.663664380066822,12064,15475.2377203299,100534,3946988,1.644841,1.5,1.7,1.4,NA,103.16475962919827,106.0368522854525,107.00695757246234,98.4172993316893,NA,102.43925363359527,109.14823438106328,103.63432667935022,101.129715293963,NA,82.52013983888128,NA,102.45393020698765,108.06435322376112,97.516370746003,102.18675306259854,1163.95090337946,198.901960418921,21181.1653369347,2820.6478007041,20485.1717738266,4319.50475055788,402.610166930218,6953.20359411493,16795.6736242093,4815.91864721283,6005.05340292561,3992.54808347592,5723.71875059592,10195.6438024554,5535.51558975678,3281.90490228865,25723.4877182714,9419.26175099915,6606.19369447286,7689.48068092137,947.504959202003,2015.32563749506,451.630352738796,6681.61544966682,-2722.93152385929,130563.869051109
2001-08-01,2.75,3.75,3.1823104545454544,NA,3.0385454545454547,3.1953181818181817,3.3167272727272725,3.1953181818181817,3.5402272727272726,3.542227272727273,3.612090909090909,3.9653181818181817,3.543181818181818,3.6402272727272726,3.7811363636363637,1667,61079,66460.7055159656,1.5474838028390256,1.683833483050002,11259,15276.8409328605,100552,3946988,1.572617,1.6,1.7,1.1,NA,103.51257174091089,106.46906771596386,107.07282831388588,98.88425067346823,NA,102.67596481648336,108.26236692480303,103.96853017248428,101.58823743228031,NA,81.76212851166756,NA,102.66176203474417,108.10106608079451,99.93225436599037,102.15070579804865,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-09-01,2.4,3.4,2.8074165,NA,2.90925,3.1616,3.31585,3.1616,3.5197,3.5416,3.6233,3.9486499999999998,3.5342,3.68125,3.82925,3618,62170,67356.16032779159,1.5751251333928555,1.706520524708755,10760,15252.4604572131,101302,3946988,1.695459,1.6,1.8,0.7,NA,103.86038385262349,106.90128314647521,107.13869905530942,99.35120201524717,NA,102.91267599937143,107.3764994685428,104.30273366561833,102.0467595705976,NA,81.00411718445383,NA,102.86959386250071,108.1377789378279,102.34813798597774,102.11465853349877,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-10-01,1.75,2.75,2.1932608695652176,NA,2.6618695652173914,2.9644782608695652,3.128391304347826,2.9644782608695652,3.3636521739130436,3.368391304347826,3.456086956521739,4.1019565217391305,3.388086956521739,3.611,3.742,7166,68298,70812.16141416364,1.7303827627547892,1.7940809907241582,10836,15255.4611213276,108910,3946988,1.690017,1.6,1.8,0.6,NA,104.19697621879698,107.31955614374426,107.20244493410638,99.8030904105171,NA,103.14175133765022,106.51920838183935,104.62615640090935,102.490490672195,NA,80.27055783553732,NA,103.07072143774896,108.17330750915055,104.6860898762881,102.07977408393435,1177.18641362401,202.122364303135,21212.3985263696,2879.34546910852,20405.6117275675,4003.95326662485,406.265265791738,6925.82920061923,16837.1261820604,4823.72927230719,6063.88957198177,3958.88940694804,5729.21276235526,10208.522570152,5584.55381341402,3236.27936404549,25481.8512209414,9428.62160452441,6691.76560010244,7809.58340146191,1012.63005299048,2047.81317632435,451.734785122445,6675.4837382908,-2756.10924108153,130494.343008337
2001-11-01,1.75,2.75,2.0770459090909092,NA,2.653590909090909,2.9502272727272727,3.1109545454545455,2.9502272727272727,3.2827272727272727,3.2965454545454547,3.3906363636363634,4.115090909090909,3.334909090909091,3.561318181818182,3.8055909090909092,11415,77633,74884.90214721356,1.9668922226264687,1.8972670336776694,11578,15104.518636491901,120808,3946988,1.323022,1.3,1.4,0.3,NA,104.23407932443588,106.6472210296155,108.21797155005085,100.05437458816286,NA,102.9990907519722,105.47643451266218,105.45313217580551,102.40330095112553,NA,80.093859249126,NA,103.42313996375752,107.87616892828414,103.06893797719587,101.57710231760606,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2001-12-01,1.3452380952380953,2.3452380952380953,1.8901855555555556,NA,2.9518823529411766,3.2846470588235293,3.443,3.2846470588235293,3.6193529411764707,3.6099411764705884,3.7205882352941178,4.337294117647059,3.6581176470588237,3.8923529411764703,4.0963529411764705,11025,86027,77422.91599733755,2.179560718198282,1.9615695815983618,9488,14734.5451117111,129849,3946988,1.366042,1.3,1.5,0.3,NA,104.26998555569932,105.99657414497473,109.20073924290034,100.29755282459425,NA,102.8610321206709,104.46729851023267,106.2534313128018,102.31892380170346,NA,79.92286061711506,NA,103.7641901502174,107.58861546292958,101.50395226839694,101.09064576954641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002-01-01,1.25,2.25,1.7280157142857142,NA,3.0595238095238093,3.3364285714285713,3.462857142857143,3.3364285714285713,3.6512857142857142,3.6403809523809523,3.769190476190476,4.349523809523809,3.6566190476190474,3.890761904761905,4.209714285714286,18485,93714,80452.5078866995,2.3743168208264125,2.0383266401291187,9531,14251.230443642,138443,3946988,1.309197,1.3,1.5,0.5,NA,104.30708866133823,105.32423903084596,110.2162658588448,100.54883700224,NA,102.71837153499288,103.4245246410555,107.08040708769795,102.231734080634,NA,79.74616203070374,NA,104.11660867622597,107.29147688206318,99.88680036930472,100.58797400321812,1221.6470104662,202.782287267434,21368.9875076117,3063.77887329166,20238.1683639681,3678.70153586788,412.290291164846,7099.3719958456,16984.0400055175,4789.74961764263,5955.71246923678,3904.32878041512,5814.29910836006,10027.5734883834,5454.65149961973,3162.38610945438,25117.9270739829,9476.5820959582,6797.98454941644,7856.65602622616,1009.37486942518,2069.39667030651,451.103345552958,6668.17351392603,-2800.35951833277,130377.222947058
2002-02-01,1.25,2.25,1.6812915,NA,3.12265,3.4386,3.5715500000000002,3.4386,3.73215,3.72755,3.87535,4.3836,3.74355,4.0745,4.329,18855,94472,82991.59514207522,2.3935213382964426,2.1026563836037817,10859,13795.2944195943,140581,3946988,1.174863,1.2,1.3,0.7,NA,104.43435952194615,105.43294083047721,111.01869458847833,99.92136276378433,NA,102.25284338568831,103.1404949769327,107.17578575954553,102.03065065713946,NA,79.12837141747309,NA,104.46794972478939,108.11789815708539,100.1811143962676,102.53052475929427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002-03-01,1.25,2.25,1.719084,NA,3.2525,3.55405,3.69465,3.55405,3.8015,3.8082,3.9575,4.45435,3.82485,4.12505,4.3211,18403,92371,85802.42295981412,2.3402908749659233,2.173870884832032,10964,13437.7584446344,140468,3946988,1.139281,1.2,1.3,0.5,NA,104.54931384765652,105.5311231011119,111.74346892492149,99.35461183872758,NA,101.83236634760674,102.8839520544992,107.26193423734334,101.84902691978954,NA,78.5703669926196,NA,104.78529002671763,108.8643431796861,100.44694642062119,104.28508673252432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002-04-01,1.25,2.25,1.5757938095238095,NA,3.095285714285714,3.415095238095238,3.5682857142857145,3.415095238095238,3.6577619047619048,3.629952380952381,3.729285714285714,4.31,3.655047619047619,3.8225714285714285,4.108,18065,92025,89229.50626360212,2.33152469680678,2.2606986964136224,10521,13158.5071437,140054,3946988,1.279174,1.2,1.3,1.1,NA,104.67658470826444,105.63982490074315,112.545897654555,98.7271376002719,NA,101.36683819830216,102.5999223903764,107.35731290919092,101.647943496295,NA,77.95257637938894,NA,105.13663107528106,109.69076445470832,100.74126044758407,106.22763748860046,1233.63937038326,197.42467518815,21778.0865170783,3215.21673922965,20442.769053117,3690.6437971419,409.828201793481,7203.29527523211,17196.2788955418,4756.74466486669,6069.98767661623,3840.22572171851,5797.81444667077,9809.69149348599,5251.62531111875,3144.63654791472,24704.3542339859,9469.99189530064,6856.71979752814,7932.09361432027,1047.45015026893,2120.96885873797,451.932795071498,6690.45008539268,-2840.86607903297,130745.89404165
2002-05-01,0.7717391304347826,1.7717391304347827,1.2739175,NA,2.8966,3.29155,3.477,3.29155,3.53055,3.4999000000000002,3.6167,4.23145,3.50415,3.69335,3.97355,14278,90930,92282.84850635518,2.3037820231528445,2.3380574885546945,10457,12968.1976540423,139202,3946988,1.083259,1.2,1.2,0.6,NA,104.60008379879176,106.30433396390842,113.52441717540744,99.4128216510305,NA,101.58068529332205,103.25875133791315,107.72644462301825,101.32185466688995,NA,78.41608915480323,NA,105.66795657162469,110.00533785070506,100.0339118032533,105.21082197578359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002-06-01,0.75,1.75,1.2524165,NA,2.8192,3.2039,3.3981,3.2039,3.45865,3.44165,3.5454,4.0952,3.4739,3.6691,3.9039,12743,90705,95624.5451656139,2.298081473771899,2.422721963320231,9912,12840.8910862108,139715,3946988,0.931385,1,1,0.3,NA,104.52103285900331,106.99099332917922,114.53555401362159,100.1213618368144,NA,101.80166062484261,103.9395412503678,108.10788072730648,100.98489620983806,NA,78.89505235606465,NA,106.21699291784643,110.33039702656836,99.30298487077816,104.16011261253948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002-07-01,0.6630434782608695,1.6630434782608696,1.11355,NA,2.5379565217391304,2.9922608695652175,3.209217391304348,2.9922608695652175,3.2935217391304348,3.277608695652174,3.379608695652174,4.005826086956522,3.340608695652174,3.5656086956521738,3.831304347826087,4940,92948,98446.94727027745,2.3549096171561708,2.4942297080780955,9594,12780.3706048744,142271,3946988,0.9153690000000002,1,1,-0.1,NA,104.44453194953063,107.65550239234449,115.51407353447402,100.807045887573,NA,102.0155077198625,104.59837019790454,108.47701244113381,100.658807380433,NA,79.35856513147894,NA,106.74831841419005,110.64497042256511,98.5956362264474,103.1432970997226,1219.21264593998,195.398864254137,22024.425919126,3311.6799971256,20555.5744792601,3623.46642044696,408.402787992436,7263.11033470972,17274.4324540813,4796.10860774911,6230.20445588779,3763.74900746434,5828.96302523711,9776.54604432427,5232.59999689681,3181.78541319279,24405.1863590142,9511.28674041312,6889.63405406336,7992.9904572141,1042.71370763818,2142.52759352679,453.551943041901,6710.04944819295,-2875.93734027084,131038.535885224
2002-08-01,0.25,1.25,0.7836509523809524,NA,2.3816190476190475,2.9336190476190476,3.1834761904761906,2.9336190476190476,3.1901904761904762,3.1815238095238096,3.306857142857143,3.939952380952381,3.2761428571428572,3.610238095238095,3.9159047619047618,4895,96362,101265.90552120522,2.4414059530963863,2.5656502001324863,8880,12715.2395907736,145202,3946988,0.89083,0.9,0.9,0.5,NA,104.73845824385367,107.84416785804389,116.00609411570659,100.6243569346777,NA,101.89641910746178,104.64086568473621,109.12201073512942,100.82790589615256,NA,80.3163226868098,NA,107.15306007219036,110.73074081642115,100.82664592232688,104.65936265886252,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2002-09-01,0.25,1.25,0.7338890476190476,NA,2.090333333333333,2.637142857142857,2.9092857142857143,2.637142857142857,2.9245714285714284,2.920904761904762,3.045,3.6811904761904763,3.0135238095238095,3.3756190476190477,3.5732857142857144,7851,101889,105941.18605209929,2.5814367816674384,2.6841020558486446,8267,12608.8352180357,151503,3946988,0.915413,0.9,0.9,0.5,NA,105.0323845381767,108.03283332374329,116.49811469693915,100.44166798178242,NA,101.77733049506107,104.6833611715679,109.76700902912503,100.99700441187211,NA,81.27408024214066,NA,107.55780173019065,110.81651121027718,103.05765561820634,106.17542821800244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
